0.701052	0.0250376	0	0.676014
0.976465	0.0751127	0	0.901352
0.92639	0.0500751	0	0.876314
0.926854	0.0501002	0	0.876754
0.876754	0.0501002	0	0.826653
0.901804	0.0501002	0	0.851703
0.952142	0.0751691	0	0.876973
1.02808	0.0501505	0	0.977934
1.10276	0.0501253	0	1.05263
1.12725	0.0501002	0	1.07715
1.1022	0.0501002	0	1.0521
1.07769	0.0501253	0	1.02757
1.02808	0.0250752	0	1.00301
1.07769	0.075188	0	1.00251
1.02808	0.0250752	0	1.00301
1.12725	0.0751503	0	1.0521
1.07796	0.0501379	0	1.02783
1.07796	0.0250689	0	1.0529
1.17647	0.0500626	0	1.10138
1.15202	0.0500877	0	1.10193
1.1022	0.0501002	0	1.0521
1.05316	0.0501505	0	1.00301
1.12725	0.0751503	0	1.0521
1.10303	0.0501379	0	1.0529
1.10248	0.0501128	0	1.05237
1.05316	0.0501505	0	1.00301
1.10248	0.0501128	0	1.05237
1.2015	0.0500626	0	1.15144
1.17706	0.0500877	0	1.12697
1.15202	0.0500877	0	1.10193
1.15202	0.0500877	0	1.10193
1.07769	0.0501253	0	1.02757
1.05316	0.0250752	0	1.02808
1.0529	0.0501379	0	1.00276
1.17677	0.0500751	0	1.12669
1.07796	0.0501379	0	1.02783
1.15202	0.0751315	0	1.07688
1.05316	0.0752257	0	0.977934
1.12754	0.0501128	0	1.07742
1.12754	0.0250564	0	1.10248
1.07823	0.0501505	0	1.02808
1.15259	0.0501128	0	1.10248
1.17735	0.0751503	0	1.1022
1.12754	0.0501128	0	1.05237
1.10303	0.0501379	0	1.0529
1.17765	0.0501128	0	1.12754
1.17706	0.0500877	0	1.12697
1.17735	0.0501002	0	1.12725
1.17677	0.0751127	0	1.10165
1.02834	0.050163	0	0.978179
1.10276	0.0501253	0	1.05263
1.17735	0.0501002	0	1.12725
1.10303	0.0501379	0	1.0529
1.10276	0.075188	0	1.02757
1.07823	0.0501505	0	1.02808
1.12754	0.0250564	0	1.10248
1.2021	0.100175	0	1.10193
1.12782	0.0501253	0	1.07769
1.10276	0.0501253	0	1.05263
1.12754	0.0250564	0	1.10248
1.12782	0.075188	0	1.05263
1.2018	0.0500751	0	1.15173
1.12754	0.0250564	0	1.10248
1.17735	0.0751503	0	1.1022
1.12754	0.0501128	0	1.07742
1.17735	0.0501002	0	1.1022
1.10276	0.075188	0	1.02757
1.12782	0.0501253	0	1.07769
1.12754	0.0250564	0	1.10248
1.2021	0.0500877	0	1.15202
1.17735	0.0501002	0	1.12725
1.0529	0.0501379	0	1.00276
1.15259	0.0250564	0	1.12754
1.10303	0.0501379	0	1.0529
1.10276	0.0501253	0	1.05263
1.07796	0.0501379	0	1.02783
1.12782	0.0501253	0	1.07769
1.17706	0.0250438	0	1.15202
1.10331	0.0501505	0	1.05316
1.10276	0.075188	0	1.02757
1.10303	0.0501379	0	1.0529
1.10276	0.0501253	0	1.05263
1.15259	0.0501128	0	1.10248
1.1281	0.0501379	0	1.07796
1.12754	0.0501128	0	1.07742
1.22684	0.0500751	0	1.15173
1.15259	0.0751691	0	1.07742
1.10303	0.0752068	0	1.02783
1.10303	0.0250689	0	1.07796
1.12725	0.0501002	0	1.07715
1.17706	0.0250438	0	1.15202
1.12782	0.0501253	0	1.07769
1.12754	0.0501128	0	1.07742
1.2024	0.0501002	0	1.1523
1.10276	0.0501253	0	1.05263
1.2021	0.0751315	0	1.12697
1.07796	0.0250689	0	1.0529
1.2024	0.0501002	0	1.12725
1.1523	0.0501002	0	1.1022
1.10331	0.0501505	0	1.05316
1.05316	0.0501505	0	1.00301
1.10331	0.0501505	0	1.05316
1.05316	0.0250752	0	1.02808
