0.05	0.29
0.04	0.31
0.05	0.27
0.05	0.3
0.04	0.28
0.05	0.29
0.04	0.3
0.04	0.28
0.05	0.3
0.04	0.27
0.04	0.3
0.04	0.29
0.05	0.33
0.04	0.31
0.04	0.29
0.04	0.28
0.03	0.28
0.05	0.27
0.04	0.3
0.03	0.26
0.04	0.28
0.05	0.29
0.05	0.27
0.04	0.3
0.05	0.28
0.04	0.29
0.05	0.27
0.05	0.31
0.04	0.27
0.04	0.3
0.04	0.29
0.05	0.32
0.04	0.32
0.02	0.29
0.04	0.3
0.05	0.31
0.04	0.3
0.04	0.28
0.04	0.29
0.05	0.28
0.04	0.26
0.05	0.3
0.04	0.28
0.04	0.27
0.04	0.29
0.05	0.27
0.05	0.28
0.04	0.3
0.04	0.28
0.04	0.32
0.06	0.26
0.03	0.28
0.05	0.28
0.04	0.3
0.04	0.28
0.04	0.28
0.05	0.28
0.04	0.31
0.04	0.28
0.05	0.3
0.03	0.3
0.04	0.32
0.04	0.26
0.04	0.27
0.03	0.28
0.05	0.27
0.05	0.29
0.03	0.29
0.04	0.28
0.05	0.28
0.04	0.28
0.04	0.26
0.04	0.3
0.04	0.3
0.04	0.28
0.04	0.34
0.05	0.29
0.05	0.29
0.04	0.28
0.04	0.32
0.04	0.3
0.08	0.34
0.04	0.29
0.04	0.29
0.04	0.28
0.04	0.3
0.04	0.32
0.04	0.3
0.06	0.3
0.04	0.33
0.05	0.31
0.05	0.3
0.05	0.3
0.04	0.3
0.04	0.3
0.03	0.28
0.04	0.3
0.03	0.28
0.04	0.33
0.03	0.3
0.05	0.27
0.06	0.3
0.04	0.27
0.04	0.29
0.05	0.31
0.04	0.29
0.06	0.31
0.03	0.27
0.04	0.31
0.04	0.31
0.03	0.28
0.04	0.33
0.05	0.28
0.04	0.27
0.04	0.28
0.05	0.28
0.04	0.32
0.05	0.32
0.04	0.28
0.05	0.28
0.04	0.31
0.04	0.29
0.06	0.3
0.04	0.3
0.04	0.31
0.05	0.29
0.05	0.28
0.04	0.28
0.03	0.29
0.04	0.29
0.06	0.31
0.03	0.29
0.05	0.31
0.06	0.29
0.05	0.28
0.05	0.3
0.03	0.3
0.04	0.32
0.04	0.31
0.05	0.28
0.04	0.3
0.03	0.28
0.04	0.32
0.04	0.31
0.06	0.29
0.04	0.29
0.03	0.3
0.04	0.31
0.04	0.29
0.04	0.32
0.03	0.29
0.04	0.29
0.05	0.28
0.03	0.31
0.05	0.3
0.04	0.31
0.04	0.3
0.05	0.28
0.05	0.25
0.06	0.31
0.03	0.32
0.06	0.27
0.04	0.3
0.06	0.3
0.04	0.3
0.05	0.35
0.03	0.28
0.05	0.28
0.03	0.27
0.04	0.3
0.04	0.31
0.05	0.26
0.03	0.31
0.04	0.31
0.04	0.29
0.04	0.28
0.05	0.29
0.04	0.27
0.06	0.29
0.04	0.29
0.03	0.32
0.04	0.29
0.05	0.31
0.06	0.29
0.04	0.3
0.04	0.27
0.04	0.29
0.04	0.32
0.03	0.26
0.04	0.3
0.04	0.29
0.05	0.28
0.03	0.3
0.03	0.3
0.04	0.28
0.04	0.29
0.03	0.31
0.04	0.29
0.06	0.29
0.05	0.32
0.04	0.29
0.05	0.29
0.04	0.28
0.05	0.29
0.05	0.26
0.03	0.3
0.05	0.26
0.04	0.27
0.03	0.29
0.06	0.28
0.04	0.29
0.03	0.28
0.04	0.29
0.05	0.29
0.04	0.28
0.04	0.32
0.04	0.3
0.04	0.32
0.05	0.31
0.05	0.3
0.05	0.31
0.04	0.3
0.04	0.28
0.05	0.29
0.1	0.34
0.04	0.31
0.04	0.28
0.05	0.29
0.04	0.31
0.05	0.29
0.05	0.3
0.05	0.29
0.04	0.27
0.03	0.31
0.06	0.3
0.05	0.31
0.03	0.28
0.05	0.29
0.04	0.3
0.05	0.3
0.05	0.31
0.04	0.32
0.05	0.28
0.05	0.29
0.04	0.33
0.04	0.29
0.05	0.29
0.04	0.28
0.04	0.29
0.05	0.27
0.06	0.29
0.04	0.31
0.05	0.29
0.04	0.3
0.04	0.27
0.05	0.3
0.04	0.29
0.04	0.29
0.04	0.28
0.04	0.29
0.03	0.29
0.05	0.28
0.05	0.28
0.04	0.29
0.03	0.28
0.06	0.27
0.04	0.28
0.05	0.3
0.05	0.29
0.04	0.32
0.05	0.31
0.04	0.29
0.06	0.29
0.04	0.27
0.04	0.3
0.05	0.3
0.04	0.29
0.04	0.28
0.04	0.31
0.03	0.3
0.05	0.32
0.06	0.28
0.03	0.3
0.05	0.28
0.04	0.28
0.05	0.27
0.05	0.29
0.04	0.28
0.04	0.3
0.04	0.29
0.04	0.28
0.04	0.29
0.05	0.3
0.04	0.27
0.04	0.31
0.04	0.3
0.04	0.28
0.04	0.29
0.04	0.3
0.04	0.3
0.05	0.31
0.02	0.31
0.04	0.3
0.05	0.3
0.04	0.25
0.04	0.31
0.05	0.29
0.03	0.29
0.03	0.3
0.04	0.28
0.03	0.31
0.04	0.27
0.05	0.26
0.04	0.27
0.05	0.32
0.05	0.31
0.04	0.31
0.03	0.28
0.04	0.27
0.04	0.3
0.05	0.3
0.04	0.29
0.04	0.27
0.03	0.31
0.05	0.27
0.04	0.3
0.05	0.31
0.03	0.32
0.04	0.31
0.04	0.27
0.05	0.32
0.04	0.28
0.04	0.29
0.05	0.3
0.05	0.29
